county_air_basin_district_id,<60,60,90,150,>150
0,0.04030797101449275,0.34103260869565216,0.5366847826086957,0.08106884057971014,0.0009057971014492754
8,0.1188234876203332,0.5076906681823026,0.28102021242584635,0.07751056800824127,0.014955063763276615
9,0.06239737274220033,0.40558292282430214,0.49589490968801314,0.0361247947454844,0.0
11,0.039351460901874684,0.6304678263806789,0.31194055058267184,0.017015706806282723,0.0012244553284918088
16,0.06365816437758884,0.44931327665140613,0.3991715718334423,0.07652060170045781,0.011336385437104862
19,0.1262135922330097,0.5436893203883495,0.3106796116504854,0.019417475728155338,0.0
20,0.07742525133829482,0.5013709361535449,0.3708055881968925,0.049484266875571226,0.0009139574356965661
21,0.13912726563857422,0.6026121853956631,0.1837429175619038,0.05677816341838616,0.017739467985472792
22,0.0632996632996633,0.3838383838383838,0.5057239057239057,0.04713804713804714,0.0
23,0.08821966341895483,0.5943312666076174,0.2813108945969885,0.03472099202834367,0.00141718334809566
24,0.05953582240161453,0.6135216952573158,0.30726538849646823,0.01917255297679112,0.0005045408678102926
25,0.13863863863863865,0.44069069069069067,0.3526026026026026,0.06556556556556556,0.0025025025025025025
26,0.07086614173228346,0.5295275590551181,0.3346456692913386,0.06430446194225722,0.0006561679790026247
27,0.048254620123203286,0.31724845995893225,0.5723819301848049,0.061601642710472276,0.000513347022587269
28,0.03434206052363142,0.25161509690581435,0.6256375382522952,0.08670520231213873,0.0017001020061203672
29,0.0623342175066313,0.48143236074270557,0.39389920424403185,0.0610079575596817,0.001326259946949602
30,0.0513595166163142,0.38731117824773414,0.46797583081571,0.09244712990936556,0.0009063444108761329
31,0.11797066014669927,0.5764058679706602,0.28076609616951914,0.02465362673186634,0.00020374898125509371
32,0.05043859649122807,0.44956140350877194,0.3815789473684211,0.1118421052631579,0.006578947368421052
33,0.08914159941305942,0.6071166544387381,0.27586206896551724,0.027512839325018343,0.00036683785766691124
34,0.13793103448275862,0.5724137931034483,0.25517241379310346,0.034482758620689655,0.0
36,0.029360879299816813,0.5690006106248728,0.35975982088337066,0.03938530429472827,0.0024933848972114796
37,0.095016134815346,0.4754392255288634,0.3879526712083184,0.04159196844747221,0.0
38,0.15219976218787157,0.4819659135949267,0.3273880301228696,0.03804994054696789,0.00039635354736424893
40,0.08633834741397074,0.591901916340408,0.2951782402637544,0.024520914898001237,0.0020605810838656502
41,0.10973451327433628,0.37256637168141593,0.4690265486725664,0.048672566371681415,0.0
44,0.05518553758325404,0.8068506184586108,0.0675547098001903,0.06279733587059944,0.007611798287345386
45,0.07188254734968857,0.7777106902249905,0.09075886614973942,0.05669251302910894,0.0029553832464726073
47,,,,,
52,0.0,0.2857142857142857,0.7142857142857143,0.0,0.0
54,0.08165699946521865,0.7070632276111728,0.16117487350364063,0.042206590151795634,0.007898309268172282
57,0.08301264431006047,0.48030053142752427,0.38079530877771667,0.05460875939160711,0.0012827560930914422
61,0.08533817521561507,0.5266681797548797,0.3364729913753972,0.049477984566500224,0.0020426690876078077
71,0.07292427562697833,0.5271487703920137,0.34124665205746285,0.05539323106890674,0.003287070854638422
72,0.08525149190110827,0.6606990622335891,0.24083546462063085,0.013213981244671782,0.0
73,0.08946608946608947,0.6317460317460317,0.24386724386724387,0.031457431457431455,0.003463203463203463
74,0.050997782705099776,0.4722838137472284,0.4190687361419069,0.057649667405764965,0.0
75,0.05405405405405406,0.44324324324324327,0.43243243243243246,0.07027027027027027,0.0
76,0.023943661971830985,0.4943661971830986,0.4394366197183099,0.04225352112676056,0.0
77,0.04723430702299565,0.5179200331468822,0.36482287134866376,0.06318624404391962,0.006836544437538844
78,0.04938271604938271,0.37037037037037035,0.5308641975308642,0.04938271604938271,0.0
79,0.018404907975460124,0.3558282208588957,0.5521472392638037,0.0736196319018405,0.0
80,0.0596012368056296,0.5357714042008743,0.32044994135835375,0.07863311653694424,0.005544301098198102
81,0.08176470588235295,0.5735294117647058,0.2888235294117647,0.054705882352941174,0.001176470588235294
82,0.08926080892608089,0.5690376569037657,0.29428172942817293,0.04602510460251046,0.001394700139470014
83,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0
84,0.03772522522522523,0.5242117117117117,0.3721846846846847,0.060810810810810814,0.005067567567567568
85,0.06497622820919176,0.4183835182250396,0.48019017432646594,0.03328050713153724,0.003169572107765452
86,0.04959422903516682,0.4278629395852119,0.3863841298467087,0.12623985572587917,0.009918845807033363
87,0.030303030303030304,0.5496632996632996,0.4031986531986532,0.016835016835016835,0.0
