county_air_basin_district_id,<60,60,90,150,>150
54,0.042681330191149516,0.5865409793139565,0.29981670594396437,0.062319979052107885,0.00864100549882168
57,0.053270661966314144,0.418331374853114,0.4469251860556208,0.08029768899334117,0.0011750881316098707
61,0.046097672295755364,0.4559561843906892,0.418073938840712,0.07576449109995435,0.004107713372889092
71,0.03645007923930269,0.42393026941362916,0.4247226624405705,0.10697305863708399,0.00792393026941363
72,0.04020100502512563,0.615857063093244,0.3165829145728643,0.027359017308766054,0.0
73,0.08302396220047249,0.6284171447856902,0.2564967937900776,0.0290246371920351,0.0030374620317246033
74,0.05656108597285068,0.4638009049773756,0.4117647058823529,0.06787330316742081,0.0
75,0.08333333333333333,0.375,0.4583333333333333,0.08333333333333333,0.0
76,0.007312614259597806,0.396709323583181,0.5283363802559415,0.06581352833638025,0.0018281535648994515
77,0.026234567901234566,0.4012345679012346,0.4521604938271605,0.1111111111111111,0.009259259259259259
78,0.05263157894736842,0.631578947368421,0.3157894736842105,0.0,0.0
79,0.0,0.4411764705882353,0.4852941176470588,0.07352941176470588,0.0
80,0.0328879753340185,0.3802672147995889,0.434737923946557,0.14354230900993492,0.00856457690990065
81,0.06770833333333333,0.5234375,0.3472222222222222,0.059027777777777776,0.0026041666666666665
82,0.06349206349206349,0.5555555555555556,0.3333333333333333,0.031746031746031744,0.015873015873015872
83,0.0,0.0,0.0,1.0,0.0
84,0.03424657534246575,0.3470319634703196,0.4840182648401826,0.11643835616438356,0.0182648401826484
85,0.0718232044198895,0.40699815837937386,0.4548802946593002,0.06445672191528545,0.001841620626151013
86,0.020114942528735632,0.1997126436781609,0.5129310344827587,0.257183908045977,0.010057471264367816
87,0.0295159386068477,0.5100354191263282,0.44510035419126326,0.014167650531286895,0.0011806375442739079
88,0.16901408450704225,0.4507042253521127,0.28169014084507044,0.08450704225352113,0.014084507042253521
89,0.047619047619047616,0.3333333333333333,0.6190476190476191,0.0,0.0
90,0.053691275167785234,0.4080536912751678,0.43355704697986575,0.09932885906040269,0.005369127516778523
91,0.023809523809523808,0.47619047619047616,0.42857142857142855,0.047619047619047616,0.023809523809523808
92,0.011111111111111112,0.4,0.4666666666666667,0.12222222222222222,0.0
93,0.1111111111111111,0.4444444444444444,0.37037037037037035,0.037037037037037035,0.037037037037037035
94,0.0928,0.4864,0.3648,0.0528,0.0032
96,0.037037037037037035,0.2962962962962963,0.48148148148148145,0.18518518518518517,0.0
97,0.0,0.5135135135135135,0.3783783783783784,0.10810810810810811,0.0
98,0.008818342151675485,0.37389770723104054,0.48677248677248675,0.12698412698412698,0.003527336860670194
99,0.061855670103092786,0.5360824742268041,0.38144329896907214,0.020618556701030927,0.0
100,0.028846153846153848,0.38461538461538464,0.5,0.08653846153846154,0.0
101,0.0,0.0,0.5,0.5,0.0
102,0.04231974921630094,0.3343782654127482,0.5010449320794148,0.11703239289446186,0.00522466039707419
103,0.0,0.6,0.4,0.0,0.0
104,0.06588693957115009,0.5454191033138401,0.30721247563352827,0.07602339181286549,0.005458089668615985
106,0.017857142857142856,0.625,0.32142857142857145,0.03571428571428571,0.0
107,0.03954802259887006,0.3389830508474576,0.4858757062146893,0.13559322033898305,0.0
