tract_geoid_2019,<100,100,101 - 199,200,>200
06001441501,0.0,0.5945945945945946,0.403003003003003,0.0018018018018018018,0.0006006006006006006
06001441503,0.002795248078266946,0.5681341719077568,0.06289308176100629,0.031446540880503145,0.33473095737246683
06001441521,0.0,0.8117927337701013,0.15187611673615248,0.0023823704586063135,0.033948779035139966
06001441522,0.06979958534899793,0.7574291637871459,0.17208016586040084,0.000691085003455425,0.0
06001441523,0.0,0.998003992015968,0.001996007984031936,0.0,0.0
06001441524,0.0,0.7844925883694412,0.21550741163055873,0.0,0.0
06001441601,0.009206798866855524,0.9844192634560907,0.006373937677053824,0.0,0.0
06001441602,0.07645051194539249,0.9044368600682594,0.0061433447098976105,0.0034129692832764505,0.00955631399317406
06001441700,0.1967799642218247,0.6851520572450805,0.10196779964221825,0.0,0.016100178890876567
06001441800,0.0941983780411728,0.8134747348721147,0.08608858390517779,0.0056144728633811605,0.0006238303181534623
06001441921,0.36981757877280264,0.6019900497512438,0.014925373134328358,0.009950248756218905,0.003316749585406302
06001441923,0.22535211267605634,0.7605633802816901,0.0,0.0,0.014084507042253521
06001441924,0.040396881644223954,0.8674698795180723,0.04890148830616584,0.039688164422395464,0.003543586109142452
06001441925,0.07142857142857142,0.07142857142857142,0.0,0.8035714285714286,0.05357142857142857
06001441926,0.021929824561403508,0.9736842105263158,0.0,0.0,0.0043859649122807015
06001441927,0.0,1.0,0.0,0.0,0.0
06001442000,0.01079136690647482,0.4487410071942446,0.42356115107913667,0.024280575539568347,0.09262589928057553
06001442100,0.012797074954296161,0.8811700182815356,0.09384521633150518,0.002437538086532602,0.009750152346130409
06001442200,0.013193812556869881,0.8084622383985441,0.08735213830755233,0.010009099181073703,0.08098271155595996
06001442301,0.044420368364030335,0.8613217768147345,0.004333694474539545,0.08017334777898158,0.009750812567713976
06001442302,0.13602941176470587,0.46691176470588236,0.07352941176470588,0.20955882352941177,0.11397058823529412
06001442400,0.10105393676379418,0.8629882207067576,0.034097954122752634,0.0012399256044637321,0.0006199628022318661
06001442500,0.06924019607843138,0.9105392156862745,0.001838235294117647,0.0012254901960784314,0.01715686274509804
06001442601,0.004873294346978557,0.9678362573099415,0.024366471734892786,0.0,0.0029239766081871343
06001442602,0.030693069306930693,0.8722772277227723,0.09306930693069307,0.0009900990099009901,0.0029702970297029703
06001442700,0.0011098779134295228,0.9866814650388457,0.01220865704772475,0.0,0.0
06001442800,0.07379679144385026,0.9229946524064171,0.0032085561497326204,0.0,0.0
06001442900,0.0021208907741251328,0.9825026511134677,0.014846235418875928,0.0005302226935312832,0.0
06001443001,0.13487241798298907,0.8590522478736331,0.001215066828675577,0.0036452004860267314,0.001215066828675577
06001443002,0.04596888260254597,0.9243281471004243,0.018387553041018388,0.006364922206506365,0.0049504950495049506
06001443102,0.001959503592423253,0.4990202482037884,0.4271717831482691,0.03527106466361855,0.036577400391900716
06001443103,0.012214983713355049,0.17996742671009772,0.48452768729641693,0.13517915309446255,0.18811074918566775
06001443104,0.09690177982860909,0.5583388266315096,0.2643375082399473,0.017139090309822018,0.06328279499011207
06001443105,0.0020435967302452314,0.3024523160762943,0.6260217983651226,0.022479564032697547,0.04700272479564033
06001443200,0.0008424599831508003,0.10530749789385004,0.6579612468407751,0.16343723673125526,0.07245155855096883
06001443301,0.01979414093428345,0.7220902612826603,0.2367379255740301,0.000791765637371338,0.02058590657165479
06001443321,0.0,1.0,0.0,0.0,0.0
06001443322,0.011995637949836423,0.9236641221374046,0.026172300981461286,0.006543075245365322,0.03162486368593239
06001444100,0.009333899024183284,0.9151463725074247,0.03606279168434451,0.00975816716164616,0.029698769622401356
06001444200,0.017613636363636363,0.9579545454545455,0.023863636363636365,0.0,0.0005681818181818182
06001444301,0.0021482277121374865,0.8818474758324383,0.11600429645542427,0.0,0.0
06001444302,0.09541745134965474,0.33019460138104206,0.05775266792215945,0.11424984306340238,0.40238543628374135
