tract_geoid_2019,<60,60,61 - 89,90,91 - 149,150,>150
06001402700,0.7443609022556391,0.06015037593984962,0.0,0.19548872180451127,0.0,0.0,0.0
06001402800,0.975,0.0,0.0,0.0,0.0,0.025,0.0
06001402900,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0
06001403000,0.7142857142857143,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.0
06001403100,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
06001403300,0.8275862068965517,0.05747126436781609,0.0,0.08045977011494253,0.0,0.034482758620689655,0.0
06001403400,0.6388888888888888,0.3333333333333333,0.0,0.027777777777777776,0.0,0.0,0.0
06001403501,0.8273809523809523,0.13690476190476192,0.0,0.005952380952380952,0.0,0.02976190476190476,0.0
06001403502,0.7818181818181819,0.2,0.0,0.00909090909090909,0.0,0.00909090909090909,0.0
06001403600,0.5221238938053098,0.4778761061946903,0.0,0.0,0.0,0.0,0.0
06001403701,0.5714285714285714,0.4155844155844156,0.0,0.012987012987012988,0.0,0.0,0.0
06001403702,0.7457627118644068,0.23728813559322035,0.0,0.01694915254237288,0.0,0.0,0.0
06001403800,0.90625,0.08035714285714286,0.0,0.013392857142857142,0.0,0.0,0.0
06001403900,0.7878787878787878,0.21212121212121213,0.0,0.0,0.0,0.0,0.0
06001404000,0.8148148148148148,0.16296296296296298,0.0,0.022222222222222223,0.0,0.0,0.0
06001404101,0.8484848484848485,0.10909090909090909,0.0,0.01818181818181818,0.0,0.024242424242424242,0.0
06001404102,0.7875,0.1625,0.0,0.05,0.0,0.0,0.0
06001404200,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0
06001404300,0.8461538461538461,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
06001404400,0.5454545454545454,0.18181818181818182,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0
06001404501,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
06001404502,0.6206896551724138,0.3793103448275862,0.0,0.0,0.0,0.0,0.0
06001404600,0.5,0.375,0.0,0.125,0.0,0.0,0.0
06001404700,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06001404800,0.5981308411214953,0.35514018691588783,0.0,0.028037383177570093,0.0,0.018691588785046728,0.0
06001404900,0.8601036269430051,0.12435233160621761,0.0,0.015544041450777202,0.0,0.0,0.0
06001405000,0.8561151079136691,0.12949640287769784,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0
06001405100,1.0,0.0,0.0,0.0,0.0,0.0,0.0
06001405200,0.8043478260869565,0.18115942028985507,0.0,0.014492753623188406,0.0,0.0,0.0
06001405301,0.6721311475409836,0.29508196721311475,0.0,0.03278688524590164,0.0,0.0,0.0
06001405302,0.908256880733945,0.08256880733944955,0.0,0.009174311926605505,0.0,0.0,0.0
06001405401,0.8105263157894737,0.1736842105263158,0.0,0.010526315789473684,0.0,0.005263157894736842,0.0
06001405402,0.8679245283018868,0.11320754716981132,0.0,0.018867924528301886,0.0,0.0,0.0
06001405500,0.774468085106383,0.1829787234042553,0.0,0.03829787234042553,0.0,0.00425531914893617,0.0
06001405600,0.8490566037735849,0.14150943396226415,0.0,0.009433962264150943,0.0,0.0,0.0
06001405700,0.7065217391304348,0.266304347826087,0.0,0.021739130434782608,0.0,0.005434782608695652,0.0
06001405800,0.6974789915966386,0.22268907563025211,0.0,0.06722689075630252,0.0,0.012605042016806723,0.0
06001405901,0.8,0.15135135135135136,0.0,0.04864864864864865,0.0,0.0,0.0
06001405902,0.88268156424581,0.1005586592178771,0.0,0.01675977653631285,0.0,0.0,0.0
06001406000,0.937007874015748,0.015748031496062992,0.0,0.03937007874015748,0.0,0.007874015748031496,0.0
06001406100,0.9595375722543352,0.017341040462427744,0.0,0.005780346820809248,0.0,0.017341040462427744,0.0
06001406201,0.8316326530612245,0.10714285714285714,0.0,0.05102040816326531,0.0,0.01020408163265306,0.0
06001406202,0.6942148760330579,0.2809917355371901,0.0,0.024793388429752067,0.0,0.0,0.0
06001406300,0.7795698924731183,0.15591397849462366,0.0,0.05913978494623656,0.0,0.005376344086021506,0.0
06001406400,0.5970149253731343,0.3582089552238806,0.0,0.04477611940298507,0.0,0.0,0.0
06001406500,0.5692307692307692,0.4,0.0,0.03076923076923077,0.0,0.0,0.0
06001406601,0.5368852459016393,0.430327868852459,0.0,0.03278688524590164,0.0,0.0,0.0
06001406602,0.5752212389380531,0.36283185840707965,0.0,0.05309734513274336,0.0,0.008849557522123894,0.0
06001406700,0.49122807017543857,0.4824561403508772,0.0,0.017543859649122806,0.0,0.008771929824561403,0.0
06001406800,0.3473684210526316,0.6,0.0,0.05263157894736842,0.0,0.0,0.0
06001406900,0.30952380952380953,0.5714285714285714,0.0,0.11904761904761904,0.0,0.0,0.0
06001407000,0.5059288537549407,0.4426877470355731,0.0,0.04743083003952569,0.0,0.003952569169960474,0.0
06001407101,0.6993464052287581,0.2679738562091503,0.0,0.026143790849673203,0.0,0.006535947712418301,0.0
06001407102,0.7478260869565218,0.23478260869565218,0.0,0.008695652173913044,0.0,0.008695652173913044,0.0
06001407200,0.8377192982456141,0.13157894736842105,0.0,0.03070175438596491,0.0,0.0,0.0
06001407300,0.8732394366197183,0.08450704225352113,0.0,0.028169014084507043,0.0,0.014084507042253521,0.0
06001407400,0.7588652482269503,0.19148936170212766,0.0,0.04964539007092199,0.0,0.0,0.0
06001407500,0.7006802721088435,0.272108843537415,0.0,0.013605442176870748,0.0,0.013605442176870748,0.0
06001407600,0.604,0.344,0.0,0.052,0.0,0.0,0.0
06001407700,0.819672131147541,0.16393442622950818,0.0,0.01639344262295082,0.0,0.0,0.0
06001407800,0.35,0.55,0.0,0.1,0.0,0.0,0.0
06001407900,0.4666666666666667,0.5111111111111111,0.0,0.022222222222222223,0.0,0.0,0.0
06001408000,0.0,1.0,0.0,0.0,0.0,0.0,0.0
06001408100,0.016666666666666666,0.95,0.0,0.03333333333333333,0.0,0.0,0.0
06001408200,0.5357142857142857,0.42346938775510207,0.0,0.04081632653061224,0.0,0.0,0.0
06001408300,0.639344262295082,0.32786885245901637,0.0,0.03278688524590164,0.0,0.0,0.0
06001408400,0.6,0.37142857142857144,0.0,0.02857142857142857,0.0,0.0,0.0
06001408500,0.4876543209876543,0.5,0.0,0.012345679012345678,0.0,0.0,0.0
06001408600,0.6617647058823529,0.3161764705882353,0.0,0.022058823529411766,0.0,0.0,0.0
06001408700,0.6740088105726872,0.28634361233480177,0.0,0.030837004405286344,0.0,0.00881057268722467,0.0
06001408800,0.4909090909090909,0.4636363636363636,0.0,0.045454545454545456,0.0,0.0,0.0
06001408900,0.6134453781512605,0.31092436974789917,0.0,0.058823529411764705,0.0,0.01680672268907563,0.0
06001409000,0.4807692307692308,0.5192307692307693,0.0,0.0,0.0,0.0,0.0
06001409100,0.3125,0.65625,0.0,0.0,0.0,0.03125,0.0
